"","Age1","Age2","LM","Site","Week1","Week2","Week3","Week4","Age1:LM","Age2:LM","Age1:Site","Age2:Site","LM:Site","Age1:Week1","Age2:Week1","Age1:Week2","Age2:Week2","Age1:Week3","Age2:Week3","Age1:Week4","Age2:Week4","LM:Week1","LM:Week2","LM:Week3","LM:Week4","Site:Week1","Site:Week2","Site:Week3","Site:Week4","Age1:LM:Site","Age2:LM:Site","Age1:LM:Week1","Age2:LM:Week1","Age1:LM:Week2","Age2:LM:Week2","Age1:LM:Week3","Age2:LM:Week3","Age1:LM:Week4","Age2:LM:Week4","Age1:Site:Week1","Age2:Site:Week1","Age1:Site:Week2","Age2:Site:Week2","Age1:Site:Week3","Age2:Site:Week3","Age1:Site:Week4","Age2:Site:Week4","LM:Site:Week1","LM:Site:Week2","LM:Site:Week3","LM:Site:Week4","Age1:LM:Site:Week1","Age2:LM:Site:Week1","Age1:LM:Site:Week2","Age2:LM:Site:Week2","Age1:LM:Site:Week3","Age2:LM:Site:Week3","Age1:LM:Site:Week4","Age2:LM:Site:Week4","Stratum"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chitinibacteraceae;Deefgea;_1",0.318393333333333,0.237616,0.193741333333333,0.745474666666667,0.388752,0.227842666666667,0.260078666666667,0.286033333333333,0.263885333333333,0.258077333333333,0.365204,0.285757333333333,0.270485333333333,0.265761333333333,0.475542666666667,0.390276,0.287802666666667,0.294322666666667,0.299466666666667,0.28336,0.300308,0.239993333333333,0.243697333333333,0.355758666666667,0.276894666666667,0.224236,0.573029333333333,0.290305333333333,0.338992,0.285089333333333,0.312438666666667,0.269469333333333,0.2948,0.326972,0.288884,0.281974666666667,0.307712,0.321424,0.288950666666667,0.292492,0.285334666666667,0.302150666666667,0.287430666666667,0.291876,0.301041333333333,0.308954666666667,0.290238666666667,0.277196,0.268298666666667,0.295937333333333,0.285932,0.277396,0.286832,0.293498666666667,0.289078666666667,0.287685333333333,0.292876,0.293402666666667,0.291028,0.00927066666666667
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Paucibacter;_2",0.241857333333333,0.141404,0.168741333333333,0.118510666666667,0.426017333333333,0.143830666666667,0.270906666666667,0.16054,0.145145333333333,0.173241333333333,0.190748,0.169617333333333,0.17016,0.147344,0.206228,0.357061333333333,0.177602666666667,0.171509333333333,0.201814666666667,0.19272,0.184578666666667,0.136321333333333,0.229177333333333,0.167918666666667,0.188674666666667,0.134702666666667,0.21022,0.167336,0.200926666666667,0.22518,0.192229333333333,0.200277333333333,0.170425333333333,0.171208,0.209949333333333,0.200662666666667,0.184257333333333,0.183496,0.192849333333333,0.165658666666667,0.233057333333333,0.219597333333333,0.194156,0.1827,0.210088,0.190621333333333,0.189874666666667,0.262509333333333,0.220994666666667,0.270041333333333,0.192208,0.19716,0.215249333333333,0.294006666666667,0.200142666666667,0.19352,0.213810666666667,0.232817333333333,0.191801333333333,0.0407546666666667
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;_2",0.170232,0.216404,0.22228,0.993032,0.915029333333333,0.211537333333333,0.251053333333333,0.226761333333333,0.215725333333333,0.220938666666667,0.241702666666667,0.286485333333333,0.253385333333333,0.226577333333333,0.291446666666667,0.274773333333333,0.252932,0.246137333333333,0.264842666666667,0.25904,0.265292,0.337056,0.396269333333333,0.27074,0.271094666666667,0.223082666666667,0.240916,0.246377333333333,0.258484,0.250616,0.252113333333333,0.267016,0.256876,0.260617333333333,0.266192,0.267668,0.267552,0.266766666666667,0.271561333333333,0.287368,0.267666666666667,0.275556,0.287337333333333,0.285828,0.280664,0.270381333333333,0.279364,0.256488,0.261869333333333,0.267090666666667,0.270009333333333,0.263414666666667,0.271814666666667,0.276093333333333,0.276581333333333,0.277065333333333,0.275162666666667,0.275588,0.27388,0.000325333333333334
"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;_1",0.0160813333333334,0.0185053333333333,0.0180266666666667,0.01392,0.0163546666666667,0.0288466666666667,0.02228,0.0309093333333333,0.0322853333333333,0.025752,0.0164546666666667,0.018084,0.0188293333333333,0.0300253333333333,0.0187266666666667,0.019988,0.0233133333333333,0.032184,0.0204066666666667,0.0224453333333333,0.0221933333333333,0.0210586666666667,0.019328,0.020048,0.020276,0.016836,0.0182133333333333,0.01918,0.0199746666666667,0.0185253333333333,0.0204093333333333,0.0207173333333333,0.02232,0.020584,0.020448,0.0204813333333333,0.0203093333333333,0.0201853333333333,0.020372,0.01914,0.019552,0.0192933333333333,0.020044,0.0203133333333333,0.020484,0.0201986666666667,0.0202826666666667,0.0191506666666667,0.0206133333333333,0.0204453333333333,0.0205533333333333,0.0202906666666667,0.0199786666666667,0.019984,0.0205,0.020576,0.020476,0.020572,0.020824,0.0189866666666667
"Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella;_1",0.289272,0.268690666666667,0.219801333333333,0.95932,0.22626,0.320844,0.282618666666667,0.289610666666667,0.334417333333333,0.279792,0.259214666666667,0.303404,0.580237333333333,0.260850666666667,0.303249333333333,0.312557333333333,0.28984,0.286198666666667,0.313224,0.300436,0.298161333333333,0.344464,0.292157333333333,0.312544,0.294056,0.305368,0.272306666666667,0.326518666666667,0.285737333333333,0.297465333333333,0.327245333333333,0.285208,0.320410666666667,0.323816,0.3031,0.297612,0.30658,0.307762666666667,0.302224,0.38846,0.291989333333333,0.301464,0.312232,0.306945333333333,0.302021333333333,0.303858666666667,0.302610666666667,0.304018666666667,0.326542666666667,0.295448,0.305649333333333,0.32232,0.306313333333333,0.300914666666667,0.302157333333333,0.301790666666667,0.30116,0.30242,0.302282666666667,0.07814
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_3",0.0372066666666667,0.0659546666666667,0.0420693333333333,0.999046666666667,0.04098,0.057544,0.0600053333333333,0.0953613333333333,0.106273333333333,0.0725146666666667,0.052248,0.0808826666666667,0.0587466666666667,0.073368,0.085024,0.0770546666666667,0.0936626666666667,0.0981933333333333,0.100857333333333,0.0979,0.114501333333333,0.280988,0.089024,0.209828,0.107261333333333,0.0570586666666667,0.0749386666666667,0.0764333333333333,0.113590666666667,0.104972,0.0897853333333333,0.107326666666667,0.118152,0.146141333333333,0.119334666666667,0.123746666666667,0.114784,0.124198666666667,0.125077333333333,0.0867146666666666,0.0995426666666667,0.0933333333333333,0.105328,0.110866666666667,0.110297333333333,0.105938666666667,0.119234666666667,0.259505333333333,0.105841333333333,0.194829333333333,0.116330666666667,0.123269333333333,0.117865333333333,0.13738,0.126672,0.128096,0.116518666666667,0.123810666666667,0.123037333333333,0.00309333333333333
"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_1",0.31876,0.399672,0.363105333333333,0.578902666666667,0.386782666666667,0.354361333333333,0.333874666666667,0.344766666666667,0.361665333333333,0.338472,0.322224,0.353496,0.339616,0.346453333333333,0.341062666666667,0.341294666666667,0.344289333333333,0.341610666666667,0.346185333333333,0.344208,0.345874666666667,0.346808,0.339529333333333,0.34266,0.344965333333333,0.343046666666667,0.345116,0.340509333333333,0.346224,0.353621333333333,0.342138666666667,0.339621333333333,0.343570666666667,0.343906666666667,0.346342666666667,0.345404,0.345973333333333,0.347212,0.346144,0.347062666666667,0.342701333333333,0.342906666666667,0.347204,0.345885333333333,0.345850666666667,0.344542666666667,0.345852,0.353814666666667,0.343808,0.346974666666667,0.346049333333333,0.342616,0.345746666666667,0.346736,0.346376,0.345726666666667,0.346581333333333,0.345813333333333,0.346937333333333,0.78038
"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;FukuN18_freshwater_group;_1",0.173930666666667,0.0919533333333333,0.129096,0.978097333333333,0.0910226666666667,0.0898413333333333,0.12696,0.0984373333333334,0.0945719999999999,0.156570666666667,0.111085333333333,0.106188,0.0962013333333333,0.094524,0.107882666666667,0.110873333333333,0.113388,0.107381333333333,0.117350666666667,0.111825333333333,0.119010666666667,0.0931506666666667,0.10334,0.119202666666667,0.114444,0.0841173333333333,0.102014666666667,0.115398666666667,0.112024,0.105445333333333,0.118834666666667,0.106710666666667,0.112809333333333,0.114837333333333,0.11618,0.115648,0.120441333333333,0.120005333333333,0.120785333333333,0.110146666666667,0.10938,0.109201333333333,0.118073333333333,0.116068,0.118929333333333,0.116770666666667,0.121194666666667,0.104694666666667,0.111252,0.121992,0.118978666666667,0.112054666666667,0.116646666666667,0.118281333333333,0.119729333333333,0.119609333333333,0.121986666666667,0.122176,0.121978666666667,0.0463266666666666
"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;_2",0.184645333333333,0.220314666666667,0.195656,0.195788,0.20826,0.19834,0.199204,0.206169333333333,0.224912,0.204041333333333,0.198005333333333,0.205505333333333,0.197828,0.211629333333333,0.204512,0.203978666666667,0.208248,0.206130666666667,0.207766666666667,0.207164,0.207310666666667,0.242848,0.204982666666667,0.207581333333333,0.206609333333333,0.208937333333333,0.205650666666667,0.211164,0.206022666666667,0.205517333333333,0.206174666666667,0.205941333333333,0.209857333333333,0.208772,0.207130666666667,0.207605333333333,0.207308,0.20752,0.207993333333333,0.205364,0.207118666666667,0.207682666666667,0.206669333333333,0.207773333333333,0.207444,0.208209333333333,0.207864,0.208496,0.206013333333333,0.207633333333333,0.207413333333333,0.206986666666667,0.207894666666667,0.207634666666667,0.206737333333333,0.208484,0.207918666666667,0.208106666666667,0.207694666666667,0.653436
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;_2",0.102933333333333,0.107805333333333,0.0642133333333334,0.849661333333333,0.0685306666666667,0.268624,0.102053333333333,0.275401333333333,0.172076,0.107352,0.105736,0.130049333333333,0.0830413333333334,0.108076,0.166396,0.149005333333333,0.135536,0.148112,0.156662666666667,0.153256,0.145313333333333,0.084992,0.10682,0.112764,0.142589333333333,0.0900453333333334,0.464106666666667,0.12442,0.306656,0.159418666666667,0.120878666666667,0.112077333333333,0.167466666666667,0.151452,0.136205333333333,0.136568,0.154221333333333,0.153374666666667,0.146214666666667,0.131572,0.168232,0.166366666666667,0.143090666666667,0.154752,0.158993333333333,0.161521333333333,0.148934666666667,0.103688,0.122148,0.126969333333333,0.144237333333333,0.12766,0.160389333333333,0.150642666666667,0.143874666666667,0.143772,0.154558666666667,0.154146666666667,0.149630666666667,0.000573333333333335
"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_27",0.194286666666667,0.258446666666667,0.167592,0.22542,0.854804,0.228226666666667,0.339232,0.225174666666667,0.219901333333333,0.216425333333333,0.196388,0.220118666666667,0.188645333333333,0.294493333333333,0.230029333333333,0.230382666666667,0.242281333333333,0.235361333333333,0.231724,0.232981333333333,0.233737333333333,0.216598666666667,0.214429333333333,0.226954666666667,0.228437333333333,0.243641333333333,0.303414666666667,0.250708,0.251776,0.213778666666667,0.219412,0.227085333333333,0.239353333333333,0.232550666666667,0.231890666666667,0.230638666666667,0.232688,0.232484,0.233681333333333,0.238462666666667,0.226356,0.230081333333333,0.231853333333333,0.232845333333333,0.231685333333333,0.233037333333333,0.232672,0.213229333333333,0.223341333333333,0.228293333333333,0.231208,0.224585333333333,0.2301,0.229234666666667,0.231630666666667,0.231690666666667,0.23394,0.232892,0.233002666666667,0.160644
"Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium_PCC-6307;gracile;_1",0.246970666666667,0.315650666666667,0.318112,0.909014666666667,0.24316,0.260310666666667,0.339597333333333,0.298324,0.345668,0.304884,0.282626666666667,0.310017333333333,0.292681333333333,0.288772,0.310601333333333,0.312398666666667,0.318568,0.311729333333333,0.329628,0.335974666666667,0.326305333333333,0.554217333333333,0.297378666666667,0.430670666666667,0.318693333333333,0.463417333333333,0.351628,0.367242666666667,0.393414666666667,0.315922666666667,0.312273333333333,0.313422666666667,0.3244,0.331925333333333,0.325754666666667,0.325504,0.330698666666667,0.331041333333333,0.330030666666667,0.311086666666667,0.336917333333333,0.359770666666667,0.329898666666667,0.335312,0.334617333333333,0.33158,0.33416,0.499530666666667,0.314685333333333,0.335501333333333,0.326705333333333,0.321548,0.327522666666667,0.330106666666667,0.331818666666667,0.330832,0.332584,0.331592,0.330844,0.27888
"Bacteria;Patescibacteria;Gracilibacteria;_3",0.0313666666666667,0.0648853333333334,0.0950693333333334,0.999905333333333,0.027676,0.0460826666666666,0.0456226666666667,0.0543946666666667,0.0854586666666667,0.246397333333333,0.049548,0.100301333333333,0.104044,0.100157333333333,0.0674573333333334,0.058048,0.0977666666666667,0.0838013333333333,0.0813293333333333,0.0740866666666667,0.100876,0.053552,0.0874693333333333,0.0733013333333333,0.0869906666666667,0.0453346666666666,0.0682933333333333,0.066552,0.0763333333333333,0.0918786666666667,0.205237333333333,0.167476,0.102125333333333,0.0931,0.186028,0.129562666666667,0.101582666666667,0.0929773333333334,0.119272,0.142653333333333,0.08694,0.0777226666666667,0.111025333333333,0.102638666666667,0.095032,0.090792,0.107256,0.0729973333333333,0.0956013333333333,0.0887346666666667,0.096892,0.143810666666667,0.103385333333333,0.0981013333333333,0.139025333333333,0.114964,0.10342,0.100444,0.108872,0.000142666666666667
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_28",0.0400626666666667,0.0669093333333333,0.045716,0.039412,0.0396333333333333,0.469281333333333,0.0736693333333333,0.557245333333333,0.0550133333333333,0.0665906666666666,0.0555013333333333,0.0597746666666667,0.160250666666667,0.0595173333333333,0.0602533333333333,0.0624733333333333,0.0744333333333333,0.078356,0.0780266666666666,0.0744533333333333,0.0855026666666667,0.049656,0.0603546666666667,0.0715973333333334,0.0773213333333333,0.056336,0.0692053333333333,0.107164,0.076344,0.0647973333333333,0.0961666666666667,0.061944,0.070816,0.074268,0.0762333333333333,0.0776773333333333,0.0842626666666667,0.0862373333333333,0.08502,0.064848,0.0930946666666666,0.07712,0.084196,0.0815653333333333,0.0868893333333333,0.0843693333333334,0.089048,0.0731546666666667,0.181429333333333,0.0828066666666667,0.118208,0.145061333333333,0.08528,0.0835906666666667,0.101669333333333,0.104193333333333,0.0891093333333333,0.0878733333333333,0.0931226666666667,3.99999999999999e-05
"Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;_1",0.374082666666667,0.270813333333333,0.191962666666667,0.717150666666667,0.181488,0.834724,0.295788,0.320452,0.25676,0.283601333333333,0.219274666666667,0.361289333333333,0.233709333333333,0.427701333333333,0.302546666666667,0.335781333333333,0.31322,0.312308,0.310222666666667,0.306909333333333,0.307173333333333,0.434349333333333,0.310429333333333,0.485977333333333,0.305730666666667,0.253549333333333,0.26258,0.281373333333333,0.294654666666667,0.279268,0.277744,0.336038666666667,0.304196,0.328888,0.322818666666667,0.319477333333333,0.308357333333333,0.312545333333333,0.311444,0.284578666666667,0.330225333333333,0.331605333333333,0.305636,0.305866666666667,0.314517333333333,0.309504,0.311072,0.299861333333333,0.331202666666667,0.298936,0.31476,0.337609333333333,0.300265333333333,0.302308,0.321316,0.323177333333333,0.308293333333333,0.308561333333333,0.312362666666667,0.00497066666666666
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_19",0.201392,0.173204,0.174765333333333,0.92172,0.0995053333333333,0.391414666666667,0.145653333333333,0.279456,0.193910666666667,0.221296,0.200936,0.193629333333333,0.223922666666667,0.167881333333333,0.201710666666667,0.185753333333333,0.194849333333333,0.210010666666667,0.200262666666667,0.196574666666667,0.201369333333333,0.132733333333333,0.174748,0.163758666666667,0.193672,0.130582666666667,0.543562666666667,0.176066666666667,0.284602666666667,0.19344,0.214412,0.188081333333333,0.188866666666667,0.181404,0.197268,0.196076,0.199030666666667,0.197710666666667,0.202413333333333,0.193254666666667,0.213937333333333,0.205286666666667,0.202214666666667,0.217318666666667,0.206216,0.205856,0.204754666666667,0.158450666666667,0.200613333333333,0.181633333333333,0.204546666666667,0.203606666666667,0.199406666666667,0.194138666666667,0.204366666666667,0.202806666666667,0.202881333333333,0.202270666666667,0.204618666666667,0.00156266666666667
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;_1",0.004636,0.00478666666666667,0.00426933333333333,0.00406533333333333,0.005396,0.00482,0.005208,0.00510933333333334,0.004692,0.00486933333333333,0.004692,0.00495466666666667,0.004788,0.00477733333333334,0.00504,0.0052,0.0051,0.00508266666666666,0.00514933333333333,0.00512533333333333,0.005192,0.00473733333333333,0.004892,0.004948,0.00496266666666666,0.004724,0.004972,0.00491733333333334,0.00506266666666667,0.005052,0.00507866666666666,0.00483066666666666,0.00515066666666667,0.005056,0.00522533333333333,0.00494133333333333,0.00516,0.005076,0.00517733333333333,0.00506266666666667,0.00505466666666666,0.00499066666666666,0.00508666666666667,0.005068,0.005164,0.00516266666666666,0.00508266666666666,0.00519066666666666,0.00492266666666667,0.00512266666666667,0.00510266666666666,0.00510266666666666,0.00496666666666667,0.005108,0.00524,0.00505733333333334,0.00506266666666667,0.00520933333333333,0.00508666666666667,0.00203333333333333
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter;_1",0.81888,0.44184,0.307978666666667,0.842414666666667,0.35338,0.33078,0.349086666666667,0.338976,0.319644,0.344433333333333,0.377386666666667,0.374532,0.377310666666667,0.329502666666667,0.417664,0.371248,0.354110666666667,0.34922,0.363510666666667,0.35708,0.361613333333333,0.338968,0.346476,0.365625333333333,0.359798666666667,0.342473333333333,0.384496,0.386678666666667,0.364574666666667,0.370110666666667,0.394713333333333,0.347050666666667,0.356525333333333,0.363701333333333,0.362385333333333,0.36366,0.365664,0.363434666666667,0.365393333333333,0.417522666666667,0.373490666666667,0.380662666666667,0.376258666666667,0.373776,0.370092,0.367002666666667,0.368118666666667,0.353221333333333,0.368758666666667,0.363341333333333,0.366332,0.357082666666667,0.361889333333333,0.363405333333333,0.365137333333333,0.367333333333333,0.365914666666667,0.365673333333333,0.365288,0.235374666666667
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;koreense;_1",0.244546666666667,0.253050666666667,0.153717333333333,0.249550666666667,0.174473333333333,0.203073333333333,0.495532,0.233056,0.227217333333333,0.338077333333333,0.191368,0.245498666666667,0.162568,0.183852,0.235185333333333,0.239009333333333,0.212042666666666,0.216904,0.241696,0.247313333333333,0.228788,0.294532,0.215178666666667,0.225124,0.228065333333333,0.421597333333333,0.499484,0.232064,0.382149333333333,0.20278,0.206049333333333,0.212136,0.215437333333333,0.217390666666667,0.231065333333333,0.225082666666667,0.228869333333334,0.226664,0.232082666666666,0.303265333333333,0.265638666666667,0.247010666666667,0.255364,0.235753333333333,0.241345333333333,0.233665333333333,0.236117333333333,0.196173333333333,0.233685333333333,0.233285333333334,0.234805333333333,0.231346666666666,0.226106666666667,0.226628,0.234844,0.236781333333333,0.231093333333334,0.232472,0.234365333333333,0.00303333333333333
"Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;_1",0.00786533333333333,0.00840266666666667,0.00841066666666667,0.008104,0.00807333333333334,0.00832,0.00838933333333333,0.00830133333333334,0.00817866666666667,0.00831866666666667,0.0089,0.00840666666666666,0.009824,0.00829733333333333,0.00830266666666667,0.00835066666666666,0.00831333333333333,0.00845333333333334,0.00839866666666667,0.008572,0.008396,0.00841733333333333,0.00849733333333334,0.00845333333333334,0.00861733333333333,0.009136,0.008288,0.008396,0.00839733333333333,0.00842666666666667,0.00835733333333334,0.008396,0.00846133333333333,0.008424,0.008416,0.00838533333333333,0.00850933333333333,0.00829066666666667,0.00851733333333333,0.00840266666666667,0.00837333333333333,0.00830533333333333,0.008332,0.008428,0.00850533333333333,0.00851466666666667,0.00847466666666667,0.00841333333333334,0.00842133333333333,0.00833866666666667,0.00853466666666667,0.008496,0.00835733333333334,0.008404,0.00858933333333333,0.00849866666666667,0.00845466666666667,0.00845066666666667,0.00846533333333333,0.00678
"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudochrobactrum;_1",0.00977599999999999,0.010836,0.00929333333333332,0.00817200000000001,0.00948799999999997,0.0332053333333334,0.0123466666666667,0.0436893333333333,0.0101466666666667,0.01084,0.0109626666666667,0.010784,0.010168,0.0163293333333334,0.0110146666666667,0.0113013333333333,0.0152253333333333,0.020188,0.01266,0.0129266666666667,0.0167306666666667,0.0100613333333333,0.012424,0.0116226666666667,0.0123426666666667,0.0111746666666667,0.010956,0.0119666666666667,0.0123,0.012048,0.0123066666666667,0.0125986666666667,0.0120226666666667,0.0120506666666667,0.0132586666666667,0.013056,0.0127613333333333,0.012736,0.0129346666666667,0.0110533333333333,0.0134426666666667,0.0126973333333333,0.0122573333333333,0.012408,0.0128426666666667,0.012924,0.01288,0.0126253333333333,0.012672,0.0135066666666667,0.0139213333333333,0.0124826666666667,0.013116,0.0132813333333333,0.0128773333333333,0.0127773333333334,0.0131893333333333,0.0133173333333333,0.0131013333333333,0.00809466666666665
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;_1",0.492985333333333,0.200350666666667,0.18268,0.280242666666667,0.244301333333333,0.249181333333333,0.225297333333333,0.2841,0.209438666666667,0.218881333333333,0.187344,0.188970666666667,0.216237333333333,0.183469333333333,0.215302666666667,0.211593333333333,0.196301333333333,0.200102666666667,0.201793333333333,0.203438666666667,0.199937333333333,0.168750666666667,0.186730666666667,0.188314666666667,0.197517333333333,0.157304,0.208257333333333,0.190826666666667,0.192862666666667,0.193448,0.196276,0.192976,0.193988,0.19198,0.196686666666667,0.195498666666667,0.19664,0.195354666666667,0.197192,0.194950666666667,0.202676,0.192177333333333,0.196553333333333,0.195005333333333,0.196509333333333,0.195372,0.197209333333333,0.237322666666667,0.198709333333333,0.213524,0.19648,0.200521333333333,0.198290666666667,0.197322666666667,0.196984,0.196654666666667,0.197332,0.198301333333333,0.198236,0.0158693333333333
"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;_1",0.0250333333333333,0.0182946666666667,0.0140586666666667,0.0118106666666667,0.0257466666666667,0.0371226666666667,0.0246093333333333,0.04228,0.018512,0.0224906666666667,0.01794,0.0209933333333333,0.0189173333333333,0.0173693333333333,0.020316,0.0194226666666667,0.0200026666666667,0.019796,0.020884,0.0200893333333333,0.0209226666666667,0.0277933333333333,0.0184813333333333,0.0251946666666667,0.0202946666666667,0.01698,0.018308,0.0201,0.0206373333333333,0.0232466666666667,0.0239093333333333,0.0191653333333333,0.0201066666666667,0.0198946666666667,0.0205253333333333,0.0205853333333333,0.020924,0.020804,0.0211346666666667,0.0189133333333333,0.0314253333333333,0.029136,0.020964,0.0206306666666667,0.021888,0.0213946666666667,0.0213253333333333,0.02062,0.021816,0.0209733333333333,0.0210986666666667,0.0323586666666667,0.022624,0.0209106666666667,0.02258,0.0221786666666667,0.021312,0.021176,0.0210613333333333,0.00113733333333333
"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_31",0.00737333333333333,0.0106613333333333,0.00777066666666667,0.00691200000000001,0.01014,0.00920666666666667,0.0105053333333333,0.00987066666666667,0.00964266666666667,0.00898133333333333,0.00843333333333334,0.00914133333333333,0.00856533333333333,0.017648,0.00966266666666666,0.00936666666666667,0.0113986666666667,0.0104626666666667,0.00988933333333333,0.00981733333333333,0.010036,0.0192346666666667,0.00940133333333333,0.0107066666666667,0.009716,0.00939733333333333,0.0102693333333333,0.00953866666666667,0.0104346666666667,0.00939333333333333,0.00970266666666667,0.009748,0.0109853333333333,0.0107133333333333,0.009952,0.00974266666666667,0.0101613333333333,0.00987733333333333,0.00987066666666667,0.009508,0.00969866666666667,0.00982933333333334,0.00979733333333333,0.00975733333333333,0.009756,0.009892,0.00975733333333333,0.00930266666666667,0.00974933333333333,0.009704,0.00984,0.009944,0.00976,0.00993333333333333,0.00986133333333333,0.00978133333333333,0.00979333333333333,0.00978,0.00991333333333333,0.00352399999999999
"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_34",0.00689866666666667,0.007772,0.00721333333333333,0.00605333333333334,0.00633333333333333,0.00694266666666667,0.00688133333333333,0.00701333333333333,0.00778266666666667,0.00728266666666666,0.00682266666666667,0.00697066666666667,0.00669066666666667,0.0072,0.00725866666666667,0.00714933333333334,0.00710266666666667,0.007124,0.007144,0.007084,0.00727733333333334,0.007644,0.00698666666666667,0.007268,0.00715733333333333,0.0071,0.00687733333333333,0.00695866666666667,0.00712133333333334,0.007024,0.00704133333333334,0.00714266666666667,0.00733333333333333,0.00705466666666667,0.00715866666666667,0.007136,0.00717466666666667,0.00717733333333334,0.00717866666666667,0.00712,0.006992,0.007308,0.00708266666666667,0.00714666666666667,0.00714,0.00719066666666667,0.00700533333333333,0.00711733333333333,0.00733866666666667,0.00722666666666667,0.00707733333333333,0.00712133333333334,0.00717333333333333,0.00718133333333333,0.00718266666666667,0.00704933333333333,0.00703866666666667,0.00724133333333333,0.00716,0.005048
"Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;_1",0.164082666666666,0.125089333333333,0.139662666666667,0.154573333333333,0.116606666666667,0.126173333333333,0.140809333333333,0.128665333333333,0.128961333333333,0.138469333333333,0.114888,0.160994666666666,0.133934666666667,0.126813333333333,0.139350666666666,0.148846666666666,0.138170666666667,0.134012,0.150810666666667,0.160632,0.140412,0.122202666666667,0.164538666666666,0.134826666666666,0.183966666666667,0.118737333333333,0.281628,0.136813333333334,0.187734666666667,0.152404,0.139996,0.143234666666667,0.137184,0.137397333333334,0.148258666666666,0.166957333333333,0.142682666666667,0.142654666666666,0.156945333333333,0.313233333333333,0.136172,0.140848,0.164972,0.213672,0.142974666666667,0.146442666666667,0.160236,0.152846666666666,0.139793333333333,0.143864,0.142501333333333,0.141138666666667,0.147873333333333,0.145685333333333,0.144128,0.14244,0.144756,0.146021333333333,0.144912,0.157858666666667
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_13",0.379828,0.23206,0.97734,0.212461333333333,0.196517333333333,0.201528,0.283933333333333,0.379890666666667,0.247196,0.257593333333333,0.173070666666667,0.185148,0.177393333333333,0.172733333333333,0.281216,0.329710666666667,0.225161333333333,0.226610666666667,0.24808,0.219481333333333,0.243944,0.197237333333333,0.234332,0.218557333333333,0.247074666666667,0.133650666666667,0.367849333333333,0.183854666666667,0.234078666666667,0.197754666666667,0.233753333333333,0.215684,0.220425333333333,0.219405333333333,0.233250666666667,0.229832,0.232985333333333,0.233049333333333,0.235085333333333,0.273477333333333,0.211974666666667,0.212229333333333,0.253576,0.242741333333333,0.230505333333333,0.227886666666667,0.235612,0.202189333333333,0.226294666666667,0.228310666666667,0.234114666666667,0.221214666666667,0.273344,0.264005333333333,0.237765333333333,0.236544,0.244541333333333,0.238222666666667,0.238110666666667,0.00800399999999999
