"Type","Date","Site","Age","LM","Taxon","Quantile_0.025","Quantile_0.25","Quantile_0.5","Quantile_0.75","Quantile_0.975"
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Udeniomyces;puniceus",0.00313321803744377,0.00423058195323996,0.00487436070590183,0.00555392988832919,0.00692238101983246
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;delicatulum",0.00397837206935057,0.00513283122305815,0.00586266770818251,0.00670828643077946,0.00848204552204326
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium",0.00329535724626977,0.004167721049442,0.00476606098998845,0.00539026387454544,0.00684184257622256
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus",0.00316010089776206,0.00420265062756015,0.00483546979366541,0.00552875666142107,0.00713101998384457
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Xylariales;Amphisphaeriaceae;Polyscytalum;pustulans",0.00291443398422359,0.00382314725076907,0.0043886835810168,0.00506486017064431,0.00641840115614682
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria;tofieldiae",0.00300967610854955,0.00387718365625931,0.0044851399041761,0.00519103159098533,0.00659379032124805
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae",0.00335113287689513,0.00438405178407975,0.00498657641579284,0.00564064040909889,0.00704443475982498
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tetracladium",0.0031302483371233,0.0041008441048671,0.00471832631341231,0.00537321508682407,0.00686279798302496
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae",0.00308659309303819,0.0041289339468786,0.00473910683685314,0.0053836675021688,0.00689682031982935
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;stepposum",0.00350910632308757,0.00456733224276724,0.00517316384053119,0.00591445146967543,0.0075614251954404
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;cerevisiae",0.00335211911305428,0.00432382145574887,0.00496235846016384,0.00570276499672114,0.00716337112526231
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium",0.00316890220584015,0.00415145714156082,0.00474808238757747,0.00541968846321866,0.00695908408161699
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Thyrostroma;cornicola",0.00315473119799364,0.00411606635459106,0.00475093993398795,0.00548693485698298,0.00703916041596402
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;tenuissima",0.00354120745265013,0.00458459653327387,0.00524581487327871,0.0059362105167112,0.00745024364176627
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Fontanospora",0.00308591201798109,0.00409358544746078,0.00472127967800316,0.00537301535740735,0.00678249228154395
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;babjevae",0.00328132713104445,0.00435928532262664,0.00499878510410394,0.00566045590845985,0.00718426603794518
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula",0.00330879457631692,0.00434152516360625,0.00499640628661607,0.00570450090417692,0.00738959553719806
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Podosphaera",0.00336833033919292,0.0043414452281148,0.00499687338196552,0.00574857680220225,0.00719656950280931
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;Celosporium",0.00325648099989352,0.00428391756104374,0.00484185619755047,0.00555290940886074,0.00711173135163384
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Pezoloma;ericae",0.00290809311286829,0.00391299374341961,0.00448062800338828,0.00512806078307189,0.00648599976693916
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae",0.00309873669655047,0.00410165960545694,0.0046927232277691,0.00538890793118284,0.00676669011803482
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae;Cystofilobasidium;infirmominiatum",0.00329729344013472,0.00445081094632422,0.00508999650108942,0.00581075308586211,0.00737806128727104
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales",0.00312095535825825,0.00409119031282846,0.00468705370672455,0.00533976704777075,0.00688001857112224
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae",0.00320327382808748,0.0042696913091325,0.00489078723273076,0.0055708754515035,0.00703813411319196
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia;hydrangeae-macrophyllae",0.00335034945949684,0.00433730792316139,0.00497077185725561,0.00572049920762821,0.00724880323917981
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales",0.00313884193987137,0.00406587602635848,0.00469465624403174,0.00535910876871536,0.00682269339796799
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria",0.00332747504419671,0.00443029570190888,0.00507065120469536,0.00576183903906684,0.00725408772485692
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Oculimacula;yallundae",0.00321654580980383,0.00414680777216425,0.00479412865489462,0.00548308861081415,0.00697622436225517
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Helgardia;anguioides",0.00316159398140308,0.00407404186573733,0.00465232945378258,0.00531864650852774,0.0067948219664889
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella",0.00313809029788751,0.00419070645435004,0.00478320880765129,0.00544946540865851,0.00698540348869777
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Arthrinium;japonicum",0.00322598495184862,0.00423802136662535,0.00481983096643619,0.00545661431313248,0.00697757665329464
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;leptinellae",0.00315158031297372,0.00413505195436236,0.00473323846365641,0.00542050999244813,0.00707546780328274
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia;muriae",0.00311995965741641,0.00422731832745343,0.00482125116421171,0.00553766872850107,0.00700149293111494
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Crocicreas;cyathoideum",0.00322201672779748,0.00420593486179503,0.00483230063401576,0.00552777346410095,0.0069996869920969
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Heterosphaeria;veratri",0.00324210131810314,0.00421778715799528,0.00483339241887045,0.00553042954639382,0.00717146078434678
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis",0.00305609370907737,0.00398394295841057,0.00457672231951467,0.00526251486343174,0.00654955190057626
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Juncaceicola",0.00329212393560354,0.00431848440764634,0.00490658958827763,0.0055521251193448,0.00702715319291266
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Piskurozymaceae;Solicoccozyma;terrea",0.00300110699643779,0.00398908897432941,0.00456675477874393,0.0052027601042901,0.00677004953448899
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes",0.00379574301758329,0.00503796966549482,0.00573537587766657,0.00659520163036002,0.00851964164655541
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;wieringae",0.00325166927801146,0.00425907415803755,0.00490188974491534,0.00563275878354926,0.00699757681668972
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma",0.00326808571313945,0.00432090969013624,0.00492916011619516,0.00561395784005756,0.00707725069176076
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Ascochyta",0.00302066742596842,0.0039505116088875,0.00456383293857535,0.00519447720044269,0.00664053283594041
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;rishikesha",0.00335902389472992,0.00431043028801753,0.00490233013311835,0.0056151279106425,0.00710993948797984
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Melanodiplodia;tianschanica",0.00318061167235971,0.00415878360354205,0.00475052656506146,0.00543741905792323,0.00702070202765406
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales",0.00318291480036478,0.0042244207710319,0.00489019308701007,0.00563776550526162,0.00732249594618151
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Phacidiales;Phacidiaceae;Phacidium;pseudophacidioides",0.00329704379249473,0.00429387574056696,0.00491902256442762,0.00561160284084246,0.00709704870178482
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Rozellomycota",0.00336361097485552,0.00446620342971216,0.0050746772836567,0.00582036901424234,0.007389796644214
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma",0.00358900873323425,0.00466185982044437,0.00535010762685633,0.00610025314832971,0.00770460404784208
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina",0.00313392494054742,0.0041263722981905,0.0047248618683462,0.00537817877760611,0.00688754182918653
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Capnocheirides",0.00326223646149799,0.00426745939897845,0.00491041242896638,0.00564699170999041,0.00720371542683002
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Holtermanniales;Holtermanniales_fam_Incertae_sedis;Holtermanniella;wattica",0.00321305483091807,0.00419268920761518,0.00486602417525083,0.00550887788111077,0.00697922327288105
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae",0.00318066408190461,0.00412934129890613,0.00469080698482181,0.0053869544136506,0.00686296861148975
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Laetinaevia",0.0031318042809324,0.00411234690313157,0.00468202859625804,0.0053229413955628,0.007008398912589
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Xenomeris",0.0031810390568725,0.00428692236230062,0.00491357330218413,0.00560219482935075,0.00708052335219933
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora",0.00317797495415724,0.00426623919817583,0.00492232402591474,0.00562605256333218,0.00708906757154194
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae",0.00333048108565577,0.00431450126859004,0.00489492750383964,0.00562664007463847,0.00696729149548831
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Phacidiales;Phacidiaceae;Allantophomopsis;cytisporea",0.0033564889782023,0.00434475672964448,0.00496718256625752,0.00561861029049768,0.00708107538516542
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae",0.00315462123630619,0.00418499232218449,0.00480984225623484,0.0055230347396051,0.00698321613486596
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiomycetes_ord_Incertae_sedis;Buckleyzymaceae;Buckleyzyma;aurantiaca",0.00320014476421818,0.00415623602746484,0.00476759337653292,0.0054569656397065,0.00684948254894674
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Elasticomyces;elasticus",0.00328080310998074,0.004277182138468,0.00493394194791253,0.00558620346533349,0.00712687153347634
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Blumeria;graminis",0.00313593634790646,0.00412081678531428,0.0047681352358865,0.00543197105728155,0.00711949299035715
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Herpotrichia;juniperi",0.00308639230875584,0.00405096027857856,0.00463764544552911,0.00529035847726087,0.00676619958431874
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;decumbens",0.00404042631689649,0.00534050628151116,0.0061217807759653,0.00704210607964648,0.00906178523974371
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Massarinaceae;Stagonospora;trichophoricola",0.00311419559737349,0.00421650409609311,0.00486902090395391,0.00559744401304908,0.00708401839691627
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;flavus",0.00323937541784712,0.00429557317961947,0.00491115992256958,0.00558869751709016,0.0072647111188485
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Hyphodontia;pallidula",0.00324825014485524,0.00423626795680525,0.00485857321775622,0.00552474952481488,0.00715437630812415
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tricladium;alaskense",0.00329499366702586,0.00430061550931945,0.00491661617178637,0.00561598561050615,0.00726892107694517
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales",0.00332138282340265,0.00440073000018235,0.0050612689282097,0.00574065539729014,0.00718265636519768
"Salamander","2018-09-22","Ponds Lake","Age-0","Larvae/Neotene","Other",0.00407217085568681,0.00531166340822464,0.00597758544465543,0.00670108613099838,0.00856094313842165
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi",0.25937471905074,0.273061909838583,0.280396342847871,0.288008652742541,0.301861872937914
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiales_fam_Incertae_sedis;Batrachochytrium;dendrobatidis",0.0055744437279494,0.00673320364055671,0.00739586917207668,0.00811010402369403,0.0096255937621386
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;slooffiae",0.0522992675132729,0.0588946146452464,0.0628145080428937,0.0669339843315594,0.0752681057167522
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;victoriae",0.00234705545751741,0.00286656531549821,0.00316742145207349,0.00349026636439313,0.00427443325725433
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetales_fam_Incertae_sedis;Candida;sake",0.0691163529672135,0.0783902655641074,0.0842978125601274,0.0905916821390479,0.10330891148555
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;tassiana",0.00819154278889207,0.00989860519396895,0.0109263703345204,0.0120008173216364,0.0145872274808584
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia;diffluens",0.00803893499296298,0.0099610753062702,0.0111550308518023,0.012483176393705,0.0153214519878138
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Cryptococcus;uniguttulatus",0.0165255292443145,0.0197862147056276,0.021786007763786,0.0240083245717016,0.0287729239116725
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales",0.00440259799883806,0.00578918188441266,0.00660878016871012,0.007595909404772,0.00969971383321824
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;tephrensis",0.00211560098153158,0.00280467808685363,0.00325657373818702,0.00379486149570484,0.00501634736436465
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Fomitopsis;pinicola",0.00378115689441888,0.00487516919570069,0.00553460622421935,0.00629673687205314,0.00790345368565317
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota",0.00680149484759952,0.00904102797052054,0.0104078848999238,0.0119425085545573,0.0152849223330616
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Sarocladium;bactrocephalum",0.00634685653655898,0.00813205021557518,0.00925651207487769,0.0106171888843088,0.0135324994374576
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus",0.00381186965592917,0.00480999706987756,0.00550963771513969,0.00628040883045802,0.00808380174551989
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus;spongiae",0.00378223154728924,0.00487462671008631,0.00560961259332626,0.00651319541847822,0.00873373220309418
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Epicoccum;dendrobii",0.00384253480318787,0.00505935769720241,0.00584939429664918,0.00674895923633139,0.00879342240381162
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota",0.00352901484005439,0.00458767138575434,0.00524448865397963,0.00597474804049291,0.00775439408869142
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetales_fam_Incertae_sedis;Resinicium;bicolor",0.00352495607217393,0.00459930464299287,0.00525389167185466,0.00601990072376662,0.0078859945241831
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Myrmecridiales;Myrmecridiaceae;Myrmecridium;schulzeri",0.00340939564909732,0.00445492941195254,0.0051194538695908,0.00584326227297039,0.00756049916234965
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Cantharellales_fam_Incertae_sedis;Sistotrema;autumnale",0.00338728095874509,0.00444778210530681,0.00504782363731163,0.00579667615914969,0.00750494193444212
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria",0.0035879831526549,0.00459213220251619,0.00528631263259397,0.00598562261952329,0.00790653785407841
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Meristemomyces;frigidus",0.00409840380286945,0.00535190384844211,0.00622506694538978,0.00712246170886913,0.00920190670411082
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Sporobolomyces",0.00340605549835137,0.00448832277434285,0.00506191494095668,0.00580715032593593,0.00753369344293532
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Chytridiomycota",0.0037118303593252,0.00482224729414955,0.00550741724614772,0.00628864454102643,0.00790777079370924
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Coleophoma",0.00383799019085868,0.00494309558014051,0.00564197400855758,0.00649410063349777,0.00846358351174143
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium",0.00379277851125121,0.00491230980335194,0.00567304407297447,0.00646990235837395,0.00838300359854859
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia",0.00372665348591624,0.00488979840076191,0.00561322693335838,0.00645615087666342,0.00846294615302742
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Pseudeurotium;bakeri",0.00361633563027045,0.00466080950960117,0.00537127004060024,0.00623744044984117,0.00811620455296735
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces",0.00335865055873144,0.00443624971327041,0.00512418764126548,0.00577739422755656,0.0074383897989988
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Spirosphaera;carici-graminis",0.00462447174096641,0.00604177354961485,0.00689916655479791,0.00794475282658573,0.0104145975345134
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Botrytis;caroliniana",0.00351882637894621,0.00455523635879019,0.00522688762859353,0.00602843239151146,0.0080228335909367
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Cryptococcus",0.00370463019345746,0.00483679902930189,0.0055143399566673,0.00644249455643079,0.0082590600564299
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Udeniomyces;puniceus",0.00352547113702864,0.00465829136181533,0.00540213999471739,0.00612120661727424,0.00788712485289021
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;delicatulum",0.00356187651414632,0.00465425160290744,0.00532537259218594,0.00610355118190118,0.00802261997156963
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium",0.00410770668251132,0.00532469913596803,0.00610334103650498,0.00700868736318459,0.00912294528547745
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus",0.00327501550766874,0.00438434274332603,0.00507485649505326,0.0058059772457254,0.00751484591755401
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Xylariales;Amphisphaeriaceae;Polyscytalum;pustulans",0.00326709273582185,0.0042610615835348,0.00495006197121197,0.00567275817537345,0.00735532474381975
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria;tofieldiae",0.00343482423884763,0.00451540102565026,0.00523553695234661,0.00599402132049514,0.00768385657209545
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae",0.00366837415672819,0.0047649004489577,0.00549216114818568,0.0062848494522679,0.00819474731478188
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tetracladium",0.00338839353109497,0.00447182611857716,0.0051732399155622,0.00593766868799992,0.00756713234122712
